ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_efficiency,season
NG071,Tanker Ship,Warri-Bonny,September,396.61,Diesel,15355.96,43392.2,Stormy,72.69,0.025827756779778017,Autumn
NG071,Tanker Ship,Warri-Bonny,October,243.19,HFO,11846.75,32033.32,Stormy,89.81,0.020527992909447738,Autumn
NG071,Tanker Ship,Port Harcourt-Lagos,November,439.33,Diesel,16127.26,40482.95,Moderate,72.92,0.0272414532908876,Autumn
NG071,Tanker Ship,Warri-Bonny,December,228.19,Diesel,11148.1,32828.14,Moderate,79.0,0.020468958836034837,Winter
NG072,Surfer Boat,Port Harcourt-Lagos,January,69.93,Diesel,1291.07,3501.17,Calm,70.74,0.054164375285615816,Winter
NG072,Surfer Boat,Lagos-Apapa,February,70.64,Diesel,1343.09,3749.02,Calm,90.24,0.052595135098913705,Winter
NG072,Surfer Boat,Lagos-Apapa,March,167.71,Diesel,2460.48,6307.34,Stormy,82.52,0.06816149694368578,Spring
NG072,Surfer Boat,Lagos-Apapa,April,130.23,Diesel,1861.11,5158.6,Calm,73.26,0.06997437013395232,Spring
NG072,Surfer Boat,Lagos-Apapa,May,94.19,Diesel,1145.9,3336.08,Stormy,75.73,0.08219739942403351,Spring
NG072,Surfer Boat,Port Harcourt-Lagos,June,178.47,Diesel,2782.58,8319.2,Calm,82.73,0.06413831767640103,Summer
NG072,Surfer Boat,Warri-Bonny,July,127.85,Diesel,1725.24,4413.16,Stormy,88.89,0.07410563168022999,Summer
NG072,Surfer Boat,Port Harcourt-Lagos,August,67.37,Diesel,1055.77,2905.35,Stormy,89.52,0.06381124676776193,Summer
NG072,Surfer Boat,Warri-Bonny,September,104.02,Diesel,1329.39,3332.37,Calm,88.09,0.07824641376872098,Autumn
NG072,Surfer Boat,Warri-Bonny,October,33.63,Diesel,525.26,1564.54,Stormy,87.91,0.06402543502265545,Autumn
NG072,Surfer Boat,Port Harcourt-Lagos,November,85.4,Diesel,1365.11,4094.92,Stormy,72.02,0.06255906117455737,Autumn
NG072,Surfer Boat,Port Harcourt-Lagos,December,54.64,Diesel,896.79,2321.95,Stormy,88.55,0.060928422484639665,Winter
NG073,Fishing Trawler,Port Harcourt-Lagos,January,154.32,HFO,3747.44,10096.97,Moderate,85.7,0.04118011228998997,Winter
NG073,Fishing Trawler,Port Harcourt-Lagos,February,186.54,HFO,3789.19,9689.24,Calm,74.11,0.04922951870980341,Winter
NG073,Fishing Trawler,Port Harcourt-Lagos,March,164.13,Diesel,4762.81,12376.31,Moderate,89.35,0.03446074901161289,Spring
NG073,Fishing Trawler,Escravos-Lagos,April,143.69,HFO,3229.98,9687.84,Stormy,86.38,0.04448634356869083,Spring
NG073,Fishing Trawler,Port Harcourt-Lagos,May,70.7,Diesel,1852.02,5286.11,Stormy,92.46,0.03817453375233529,Spring
NG073,Fishing Trawler,Lagos-Apapa,June,165.7,Diesel,4536.86,12032.59,Stormy,75.93,0.03652305779768386,Summer
NG073,Fishing Trawler,Port Harcourt-Lagos,July,148.93,Diesel,4090.68,10365.28,Moderate,72.64,0.03640714991150616,Summer
NG073,Fishing Trawler,Port Harcourt-Lagos,August,70.3,Diesel,1663.59,4460.98,Stormy,74.38,0.04225800828329095,Summer
NG073,Fishing Trawler,Escravos-Lagos,September,133.79,HFO,3281.15,8463.08,Calm,75.27,0.040775337915060265,Autumn
NG073,Fishing Trawler,Escravos-Lagos,October,144.96,Diesel,3134.03,9040.23,Moderate,93.17,0.0462535457541887,Autumn
NG073,Fishing Trawler,Port Harcourt-Lagos,November,124.02,Diesel,3653.79,9257.25,Calm,73.58,0.03394283743729114,Autumn
NG073,Fishing Trawler,Port Harcourt-Lagos,December,96.86,HFO,2379.37,6875.75,Moderate,75.57,0.04070825470607766,Winter
NG074,Oil Service Boat,Lagos-Apapa,January,22.44,Diesel,597.21,1786.37,Moderate,86.59,0.037574722459436376,Winter
NG074,Oil Service Boat,Lagos-Apapa,February,20.6,HFO,622.42,1852.83,Moderate,87.09,0.03309662285916263,Winter
NG074,Oil Service Boat,Port Harcourt-Lagos,March,139.23,Diesel,4688.41,11744.41,Stormy,84.77,0.029696634893279384,Spring
NG074,Oil Service Boat,Escravos-Lagos,April,148.29,HFO,4810.73,12863.0,Stormy,92.03,0.030824843630800316,Spring
NG074,Oil Service Boat,Lagos-Apapa,May,94.83,Diesel,2430.86,7153.42,Stormy,89.2,0.039010885036571415,Spring
NG074,Oil Service Boat,Escravos-Lagos,June,43.15,HFO,1466.84,3915.59,Calm,77.83,0.029416977993509858,Summer
NG074,Oil Service Boat,Lagos-Apapa,July,116.36,Diesel,3977.57,10264.09,Stormy,89.43,0.02925404204074347,Summer
NG074,Oil Service Boat,Lagos-Apapa,August,78.61,HFO,2161.44,5898.49,Moderate,76.8,0.036369272336960544,Summer
NG074,Oil Service Boat,Warri-Bonny,September,34.27,Diesel,1035.2,2617.39,Stormy,73.38,0.03310471406491499,Autumn
NG074,Oil Service Boat,Lagos-Apapa,October,86.53,HFO,3007.88,7573.33,Stormy,93.22,0.028767769990824102,Autumn
NG074,Oil Service Boat,Lagos-Apapa,November,21.11,HFO,616.55,1749.73,Calm,86.13,0.03423891006406617,Autumn
NG074,Oil Service Boat,Lagos-Apapa,December,94.68,Diesel,3081.54,8120.79,Calm,80.81,0.030724897291613935,Winter
NG075,Fishing Trawler,Escravos-Lagos,January,84.75,Diesel,2467.74,7030.55,Stormy,94.95,0.034343164190717014,Winter
NG075,Fishing Trawler,Escravos-Lagos,February,62.46,HFO,1423.24,4204.77,Stormy,75.98,0.04388578173744414,Winter
NG075,Fishing Trawler,Port Harcourt-Lagos,March,162.17,HFO,4346.17,12030.17,Moderate,72.22,0.03731331264078487,Spring
NG075,Fishing Trawler,Port Harcourt-Lagos,April,192.55,HFO,4607.86,11827.04,Moderate,81.0,0.04178729388479685,Spring
NG075,Fishing Trawler,Escravos-Lagos,May,162.94,HFO,3842.62,9883.27,Stormy,94.49,0.04240336020735852,Spring
NG075,Fishing Trawler,Port Harcourt-Lagos,June,154.26,HFO,3481.79,8909.32,Moderate,84.58,0.044304797245095194,Summer
NG075,Fishing Trawler,Port Harcourt-Lagos,July,77.13,Diesel,2071.89,5760.56,Moderate,83.33,0.037226879805395074,Summer
NG075,Fishing Trawler,Port Harcourt-Lagos,August,107.28,Diesel,2728.99,7912.88,Stormy,89.41,0.03931124701812759,Summer
NG075,Fishing Trawler,Lagos-Apapa,September,87.62,HFO,2326.27,6378.93,Stormy,86.94,0.037665447261066,Autumn
NG075,Fishing Trawler,Port Harcourt-Lagos,October,60.66,HFO,1502.75,4268.35,Calm,85.88,0.04036599567459657,Autumn
NG075,Fishing Trawler,Lagos-Apapa,November,130.27,HFO,3736.45,9619.6,Moderate,72.61,0.034864644247882354,Autumn
NG075,Fishing Trawler,Escravos-Lagos,December,165.68,HFO,3351.83,9964.56,Moderate,94.44,0.04942971451416092,Winter
NG076,Fishing Trawler,Escravos-Lagos,January,58.13,HFO,1333.54,3419.66,Calm,79.4,0.04359074343476761,Winter
NG076,Fishing Trawler,Warri-Bonny,February,162.07,HFO,3393.95,9639.17,Stormy,94.43,0.04775261863020964,Winter
NG076,Fishing Trawler,Escravos-Lagos,March,138.87,Diesel,4158.93,11194.82,Moderate,77.87,0.033390800037509646,Spring
NG076,Fishing Trawler,Escravos-Lagos,April,110.59,Diesel,2794.18,7429.5,Stormy,81.88,0.039578695717527146,Spring
NG076,Fishing Trawler,Warri-Bonny,May,190.44,Diesel,5380.16,15941.88,Calm,76.3,0.03539671682626539,Spring
NG076,Fishing Trawler,Escravos-Lagos,June,144.16,HFO,3420.34,8899.12,Stormy,71.32,0.042147856645830525,Summer
NG076,Fishing Trawler,Escravos-Lagos,July,57.07,Diesel,1284.34,3627.18,Calm,87.55,0.04443527414858994,Summer
NG076,Fishing Trawler,Warri-Bonny,August,184.68,HFO,3793.09,10590.5,Stormy,74.76,0.048688536259355826,Summer
NG076,Fishing Trawler,Escravos-Lagos,September,75.35,Diesel,2080.44,5774.91,Stormy,73.05,0.03621829997500528,Autumn
NG076,Fishing Trawler,Escravos-Lagos,October,100.82,HFO,2492.65,6793.97,Moderate,80.03,0.040446913926945216,Autumn
NG076,Fishing Trawler,Warri-Bonny,November,199.29,Diesel,4985.43,12957.47,Moderate,76.5,0.03997448565118756,Autumn
NG076,Fishing Trawler,Escravos-Lagos,December,144.49,Diesel,3057.9,7716.97,Moderate,72.2,0.0472513816671572,Winter
NG077,Tanker Ship,Warri-Bonny,January,74.63,Diesel,3318.62,8750.39,Calm,78.82,0.022488263193737156,Winter
NG077,Tanker Ship,Lagos-Apapa,February,315.48,Diesel,11379.08,32038.78,Calm,84.53,0.027724561212329996,Winter
NG077,Tanker Ship,Warri-Bonny,March,413.63,HFO,16162.17,41307.84,Stormy,70.88,0.025592479227727463,Spring
NG077,Tanker Ship,Escravos-Lagos,April,121.51,HFO,6047.79,17026.14,Stormy,74.28,0.02009163677971623,Spring
NG077,Tanker Ship,Escravos-Lagos,May,469.5,HFO,19139.7,56789.95,Moderate,84.36,0.024530165049608928,Spring
NG077,Tanker Ship,Lagos-Apapa,June,351.28,Diesel,17549.18,50562.37,Stormy,83.06,0.020016889678036238,Summer
NG077,Tanker Ship,Escravos-Lagos,July,415.2,Diesel,19594.43,53419.24,Moderate,70.3,0.021189695234819284,Summer
NG077,Tanker Ship,Lagos-Apapa,August,129.56,HFO,5516.13,14323.68,Stormy,84.51,0.023487481259506213,Summer
NG077,Tanker Ship,Port Harcourt-Lagos,September,254.44,Diesel,12326.35,36434.06,Calm,92.57,0.020641958081670568,Autumn
NG077,Tanker Ship,Lagos-Apapa,October,81.45,Diesel,2664.7,7246.19,Moderate,93.48,0.03056629264082261,Autumn
NG077,Tanker Ship,Warri-Bonny,November,197.55,Diesel,8949.91,26043.45,Stormy,79.6,0.022072847659920604,Autumn
NG077,Tanker Ship,Warri-Bonny,December,70.2,HFO,2777.14,8127.41,Stormy,74.94,0.02527780378374875,Winter
NG078,Surfer Boat,Escravos-Lagos,January,198.34,Diesel,3902.93,9882.67,Stormy,92.6,0.050818231431258055,Winter
NG078,Surfer Boat,Lagos-Apapa,February,136.1,Diesel,1684.36,4494.46,Calm,90.26,0.08080220380441236,Winter
NG078,Surfer Boat,Port Harcourt-Lagos,March,30.29,Diesel,307.58,781.47,Moderate,94.54,0.09847844463229079,Spring
NG078,Surfer Boat,Lagos-Apapa,April,164.19,Diesel,2324.1,6716.44,Moderate,91.53,0.0706467019491416,Spring
NG078,Surfer Boat,Lagos-Apapa,May,84.35,Diesel,1300.29,3468.17,Stormy,91.35,0.06487014435241369,Spring
NG078,Surfer Boat,Escravos-Lagos,June,58.51,Diesel,1116.64,3136.55,Stormy,94.6,0.05239826622725318,Summer
NG078,Surfer Boat,Lagos-Apapa,July,122.84,Diesel,1575.3,4377.6,Calm,73.6,0.07797879768932903,Summer
NG078,Surfer Boat,Port Harcourt-Lagos,August,146.15,Diesel,2289.81,5772.8,Stormy,84.59,0.06382625632694416,Summer
NG078,Surfer Boat,Warri-Bonny,September,30.83,Diesel,434.02,1238.46,Moderate,75.65,0.07103359292198516,Autumn
NG078,Surfer Boat,Escravos-Lagos,October,95.04,Diesel,1161.77,3414.77,Calm,86.13,0.08180620949069094,Autumn
NG078,Surfer Boat,Lagos-Apapa,November,43.32,Diesel,593.15,1594.07,Stormy,72.2,0.0730338025794487,Autumn
NG078,Surfer Boat,Warri-Bonny,December,74.81,Diesel,1055.36,2844.71,Moderate,93.58,0.07088576409945423,Winter
NG079,Tanker Ship,Port Harcourt-Lagos,January,99.42,HFO,3063.86,8874.65,Calm,79.97,0.03244926334754199,Winter
NG079,Tanker Ship,Escravos-Lagos,February,198.12,Diesel,9003.94,24476.99,Calm,72.36,0.022003700602180824,Winter
NG079,Tanker Ship,Lagos-Apapa,March,441.01,Diesel,18657.58,49496.3,Stormy,76.1,0.02363704188860506,Spring
NG079,Tanker Ship,Escravos-Lagos,April,186.19,HFO,7408.95,21077.0,Calm,79.02,0.025130416590744976,Spring
NG079,Tanker Ship,Escravos-Lagos,May,363.45,Diesel,17011.89,50197.68,Stormy,70.61,0.02136446920359819,Spring
NG079,Tanker Ship,Lagos-Apapa,June,225.43,HFO,6994.13,20516.69,Stormy,94.01,0.03223131397328903,Summer
NG079,Tanker Ship,Lagos-Apapa,July,266.93,HFO,10696.0,29401.12,Stormy,82.06,0.024956058339566194,Summer
NG079,Tanker Ship,Escravos-Lagos,August,133.86,Diesel,4294.23,11047.03,Stormy,73.86,0.031172061114565365,Summer
NG079,Tanker Ship,Port Harcourt-Lagos,September,264.09,HFO,8174.05,23285.83,Calm,74.22,0.03230834164214801,Autumn
NG079,Tanker Ship,Lagos-Apapa,October,325.03,HFO,15186.34,43420.24,Moderate,74.28,0.0214027869782976,Autumn
NG079,Tanker Ship,Warri-Bonny,November,477.39,Diesel,21877.35,57391.88,Stormy,84.65,0.021821198636946433,Autumn
NG079,Tanker Ship,Escravos-Lagos,December,129.69,Diesel,6036.81,17610.71,Moderate,92.6,0.021483200564536568,Winter
NG080,Oil Service Boat,Lagos-Apapa,January,117.74,Diesel,3556.44,9410.21,Moderate,81.36,0.03310613984771288,Winter
NG080,Oil Service Boat,Warri-Bonny,February,47.67,Diesel,1413.32,3750.76,Calm,86.01,0.03372909178388476,Winter
NG080,Oil Service Boat,Lagos-Apapa,March,102.8,Diesel,3072.71,8006.15,Calm,82.27,0.03345580936697573,Spring
NG080,Oil Service Boat,Warri-Bonny,April,128.59,Diesel,3431.02,9739.84,Calm,93.64,0.037478650663651046,Spring
NG080,Oil Service Boat,Lagos-Apapa,May,138.91,HFO,4090.91,11119.62,Calm,84.51,0.03395577023205106,Spring
NG080,Oil Service Boat,Warri-Bonny,June,105.78,Diesel,2791.65,7601.5,Calm,87.4,0.037891569501907474,Summer
NG080,Oil Service Boat,Lagos-Apapa,July,83.29,Diesel,2083.79,5359.33,Moderate,71.88,0.03997043847988521,Summer
NG080,Oil Service Boat,Lagos-Apapa,August,48.31,Diesel,1574.13,4325.94,Stormy,86.57,0.03068996842700412,Summer
NG080,Oil Service Boat,Port Harcourt-Lagos,September,132.82,HFO,3977.06,11919.96,Moderate,79.42,0.03339652909435613,Autumn
NG080,Oil Service Boat,Escravos-Lagos,October,138.02,HFO,3509.58,10304.02,Stormy,82.65,0.03932664307410004,Autumn
NG080,Oil Service Boat,Escravos-Lagos,November,82.39,Diesel,2820.36,7459.44,Calm,82.34,0.029212582790849394,Autumn
NG080,Oil Service Boat,Escravos-Lagos,December,116.13,Diesel,3470.6,10037.37,Moderate,75.88,0.03346107301331182,Winter
NG081,Fishing Trawler,Lagos-Apapa,January,157.72,HFO,4578.65,11491.73,Calm,92.7,0.03444683476570605,Winter
NG081,Fishing Trawler,Escravos-Lagos,February,168.87,HFO,3912.07,10457.32,Moderate,85.5,0.043166405509103875,Winter
NG081,Fishing Trawler,Port Harcourt-Lagos,March,80.65,HFO,2153.0,6049.13,Moderate,84.4,0.03745935903390618,Spring
NG081,Fishing Trawler,Warri-Bonny,April,95.48,HFO,2197.77,5770.04,Stormy,94.88,0.04344403645513407,Spring
NG081,Fishing Trawler,Lagos-Apapa,May,179.04,Diesel,4754.14,12889.94,Moderate,77.59,0.037659808083060235,Spring
NG081,Fishing Trawler,Warri-Bonny,June,99.88,HFO,2586.51,7609.17,Stormy,89.48,0.038615740901832965,Summer
NG081,Fishing Trawler,Warri-Bonny,July,110.7,HFO,2919.89,7997.51,Stormy,86.85,0.037912387110473345,Summer
NG081,Fishing Trawler,Port Harcourt-Lagos,August,188.2,Diesel,5376.72,16031.77,Moderate,83.21,0.03500275260753768,Summer
NG081,Fishing Trawler,Port Harcourt-Lagos,September,154.67,HFO,3866.82,10458.27,Calm,90.54,0.039999275890783635,Autumn
NG081,Fishing Trawler,Escravos-Lagos,October,131.64,Diesel,3580.38,10247.33,Calm,82.4,0.03676704707321569,Autumn
NG081,Fishing Trawler,Lagos-Apapa,November,197.61,HFO,5406.44,15749.84,Calm,84.17,0.036550854166512534,Autumn
NG081,Fishing Trawler,Escravos-Lagos,December,87.06,HFO,1839.13,5254.26,Calm,75.2,0.047337599843404216,Winter
NG082,Tanker Ship,Warri-Bonny,January,114.42,HFO,3997.38,10756.2,Calm,76.7,0.028623748555303724,Winter
NG082,Tanker Ship,Escravos-Lagos,February,195.1,HFO,7910.82,23493.01,Moderate,85.06,0.024662424375728433,Winter
NG082,Tanker Ship,Escravos-Lagos,March,81.28,HFO,3774.91,11314.53,Calm,82.17,0.021531639164907242,Spring
NG082,Tanker Ship,Lagos-Apapa,April,498.18,HFO,17122.71,49536.57,Moderate,80.44,0.02909469353858122,Spring
NG082,Tanker Ship,Port Harcourt-Lagos,May,346.99,Diesel,16260.0,47965.14,Stormy,94.69,0.02134009840098401,Spring
NG082,Tanker Ship,Lagos-Apapa,June,478.32,HFO,20999.87,56474.14,Calm,84.38,0.022777283859376274,Summer
NG082,Tanker Ship,Port Harcourt-Lagos,July,335.63,HFO,16445.34,47446.8,Calm,76.08,0.020408820979073705,Summer
NG082,Tanker Ship,Port Harcourt-Lagos,August,79.97,Diesel,3605.05,10272.86,Moderate,84.8,0.022182771390133284,Summer
NG082,Tanker Ship,Escravos-Lagos,September,388.76,HFO,15879.62,44378.97,Calm,86.73,0.024481694146333475,Autumn
NG082,Tanker Ship,Escravos-Lagos,October,253.73,Diesel,12262.93,34486.14,Moderate,78.9,0.02069081369623736,Autumn
NG082,Tanker Ship,Warri-Bonny,November,186.41,Diesel,5795.93,16322.53,Calm,85.03,0.03216222418145146,Autumn
NG082,Tanker Ship,Lagos-Apapa,December,442.43,HFO,15135.69,43712.56,Stormy,93.93,0.029230910516798374,Winter
NG083,Oil Service Boat,Port Harcourt-Lagos,January,127.59,Diesel,4351.49,12534.17,Moderate,80.6,0.02932099120071516,Winter
NG083,Oil Service Boat,Port Harcourt-Lagos,February,101.49,HFO,3437.66,9986.34,Stormy,88.73,0.029522989475398963,Winter
NG083,Oil Service Boat,Port Harcourt-Lagos,March,119.99,HFO,3386.08,9468.75,Calm,78.77,0.03543625667438454,Spring
NG083,Oil Service Boat,Escravos-Lagos,April,67.77,HFO,2230.76,5777.21,Moderate,83.25,0.03037978088185192,Spring
NG083,Oil Service Boat,Warri-Bonny,May,21.22,HFO,652.77,1747.54,Stormy,84.64,0.032507621367403525,Spring
NG083,Oil Service Boat,Warri-Bonny,June,136.76,Diesel,4079.97,12130.44,Moderate,72.43,0.03351985431265426,Summer
NG083,Oil Service Boat,Warri-Bonny,July,21.43,Diesel,732.09,1981.43,Calm,70.53,0.029272357223838596,Summer
NG083,Oil Service Boat,Escravos-Lagos,August,60.06,Diesel,1746.95,5146.75,Moderate,89.05,0.034379919287901774,Summer
NG083,Oil Service Boat,Port Harcourt-Lagos,September,149.51,Diesel,4408.92,11330.54,Stormy,77.56,0.03391079901653919,Autumn
NG083,Oil Service Boat,Escravos-Lagos,October,67.53,HFO,2264.51,6494.42,Stormy,83.97,0.02982102088310495,Autumn
NG083,Oil Service Boat,Port Harcourt-Lagos,November,51.71,Diesel,1644.81,4189.89,Stormy,72.01,0.03143828162523331,Autumn
NG083,Oil Service Boat,Lagos-Apapa,December,92.1,HFO,3220.76,8191.16,Moderate,82.07,0.028595735168096967,Winter
NG084,Fishing Trawler,Warri-Bonny,January,126.91,Diesel,3765.37,10827.73,Moderate,80.13,0.03370452306147868,Winter
NG084,Fishing Trawler,Lagos-Apapa,February,161.99,Diesel,3592.01,10431.57,Moderate,70.83,0.04509731320347104,Winter
NG084,Fishing Trawler,Warri-Bonny,March,119.43,HFO,3159.13,8458.54,Moderate,86.27,0.03780471205680045,Spring
NG084,Fishing Trawler,Warri-Bonny,April,115.97,Diesel,2914.71,7450.23,Calm,89.95,0.039787834810324184,Spring
NG084,Fishing Trawler,Escravos-Lagos,May,140.93,Diesel,3123.16,8133.81,Calm,81.87,0.045124169110772425,Spring
NG084,Fishing Trawler,Warri-Bonny,June,199.81,Diesel,4967.24,14119.67,Moderate,91.56,0.040225557855066395,Summer
NG084,Fishing Trawler,Port Harcourt-Lagos,July,165.27,HFO,4567.73,11974.13,Stormy,74.01,0.036182086069010216,Summer
NG084,Fishing Trawler,Warri-Bonny,August,77.03,HFO,1673.46,4290.22,Calm,83.29,0.04603038017042534,Summer
NG084,Fishing Trawler,Port Harcourt-Lagos,September,95.42,Diesel,1941.68,5247.58,Moderate,73.12,0.04914301017675415,Autumn
NG084,Fishing Trawler,Lagos-Apapa,October,66.88,Diesel,1614.5,4210.33,Calm,73.91,0.04142458965624032,Autumn
NG084,Fishing Trawler,Lagos-Apapa,November,121.16,HFO,2780.05,7288.36,Calm,73.7,0.04358194996492869,Autumn
NG084,Fishing Trawler,Warri-Bonny,December,118.03,HFO,2778.69,7990.66,Moderate,93.59,0.042476850602262216,Winter
NG085,Tanker Ship,Port Harcourt-Lagos,January,119.04,Diesel,4660.57,13132.83,Calm,77.62,0.02554194014895174,Winter
NG085,Tanker Ship,Escravos-Lagos,February,76.49,HFO,3651.8,9909.18,Calm,91.0,0.020945834930719096,Winter
NG085,Tanker Ship,Lagos-Apapa,March,206.81,HFO,9953.86,28157.6,Calm,90.18,0.020776864452584223,Spring
NG085,Tanker Ship,Escravos-Lagos,April,441.81,HFO,18535.47,48555.13,Moderate,79.61,0.023835921074566762,Spring
NG085,Tanker Ship,Port Harcourt-Lagos,May,115.57,Diesel,3509.64,10440.23,Stormy,88.01,0.03292930329036596,Spring
NG085,Tanker Ship,Escravos-Lagos,June,435.76,HFO,14392.02,39209.32,Stormy,70.77,0.030277890108546264,Summer
NG085,Tanker Ship,Escravos-Lagos,July,231.77,Diesel,7505.5,21079.25,Moderate,85.07,0.030880021317700356,Summer
NG085,Tanker Ship,Port Harcourt-Lagos,August,88.81,HFO,4282.41,10884.08,Calm,78.59,0.02073832258004255,Summer
NG085,Tanker Ship,Port Harcourt-Lagos,September,487.34,HFO,16075.79,46893.78,Calm,85.83,0.030315150919488245,Autumn
NG085,Tanker Ship,Escravos-Lagos,October,305.38,HFO,13160.89,37035.32,Calm,78.95,0.02320359793296654,Autumn
NG085,Tanker Ship,Escravos-Lagos,November,404.67,Diesel,15459.51,44724.47,Moderate,78.49,0.026176120717927024,Autumn
NG085,Tanker Ship,Port Harcourt-Lagos,December,438.81,HFO,20172.76,54794.68,Calm,76.39,0.02175260103228314,Winter
NG086,Oil Service Boat,Port Harcourt-Lagos,January,93.39,Diesel,2700.59,8062.21,Stormy,84.67,0.03458133222740216,Winter
NG086,Oil Service Boat,Escravos-Lagos,February,54.67,Diesel,1503.38,4082.06,Stormy,81.74,0.0363647248200721,Winter
NG086,Oil Service Boat,Escravos-Lagos,March,129.38,Diesel,4118.22,11198.28,Moderate,82.1,0.03141648576326665,Spring
NG086,Oil Service Boat,Escravos-Lagos,April,70.55,Diesel,2085.57,6215.44,Calm,82.71,0.033827682599960676,Spring
NG086,Oil Service Boat,Port Harcourt-Lagos,May,116.25,Diesel,3866.17,11273.16,Stormy,78.83,0.03006851742163433,Spring
NG086,Oil Service Boat,Lagos-Apapa,June,101.72,HFO,3315.76,8756.07,Calm,77.7,0.03067773300842039,Summer
NG086,Oil Service Boat,Lagos-Apapa,July,120.9,HFO,3856.34,11079.7,Moderate,73.46,0.031350970090811496,Summer
NG086,Oil Service Boat,Warri-Bonny,August,87.66,Diesel,2573.41,7638.04,Stormy,75.87,0.03406375198666361,Summer
NG086,Oil Service Boat,Warri-Bonny,September,46.42,HFO,1176.1,3044.58,Moderate,81.75,0.03946943287135448,Autumn
NG086,Oil Service Boat,Escravos-Lagos,October,37.71,Diesel,1167.85,2928.03,Stormy,94.98,0.03229010574988227,Autumn
NG086,Oil Service Boat,Port Harcourt-Lagos,November,26.56,Diesel,838.39,2267.25,Calm,90.52,0.03167976717279548,Autumn
NG086,Oil Service Boat,Escravos-Lagos,December,115.51,HFO,4020.17,12003.0,Moderate,73.89,0.02873261578490462,Winter
NG087,Oil Service Boat,Port Harcourt-Lagos,January,94.39,Diesel,2499.01,6836.97,Calm,88.56,0.037770957299090434,Winter
NG087,Oil Service Boat,Lagos-Apapa,February,20.08,Diesel,652.41,1936.77,Moderate,87.22,0.03077819162796401,Winter
NG087,Oil Service Boat,Escravos-Lagos,March,69.46,HFO,2422.91,6070.69,Calm,75.98,0.02866800665315674,Spring
NG087,Oil Service Boat,Escravos-Lagos,April,29.73,Diesel,828.93,2269.53,Stormy,93.32,0.03586551337266115,Spring
NG087,Oil Service Boat,Lagos-Apapa,May,119.35,Diesel,3669.87,10672.42,Moderate,90.49,0.03252158795815656,Spring
NG087,Oil Service Boat,Escravos-Lagos,June,149.22,HFO,4245.11,12516.02,Calm,89.78,0.035151032599861964,Summer
NG087,Oil Service Boat,Warri-Bonny,July,96.46,HFO,2762.16,8073.99,Moderate,74.83,0.03492194514437976,Summer
NG087,Oil Service Boat,Port Harcourt-Lagos,August,110.5,Diesel,3829.91,10198.33,Calm,87.93,0.028851852915603764,Summer
NG087,Oil Service Boat,Warri-Bonny,September,39.47,HFO,1093.35,3111.87,Calm,70.69,0.03610005945031326,Autumn
NG087,Oil Service Boat,Escravos-Lagos,October,38.76,Diesel,1337.11,3677.54,Stormy,90.78,0.02898789179648645,Autumn
NG087,Oil Service Boat,Escravos-Lagos,November,119.06,Diesel,3305.5,9045.83,Calm,87.54,0.03601875661775828,Autumn
NG087,Oil Service Boat,Warri-Bonny,December,87.85,Diesel,3067.31,9172.5,Moderate,85.93,0.028640730803211934,Winter
NG088,Surfer Boat,Escravos-Lagos,January,132.09,Diesel,2338.03,6801.3,Stormy,80.54,0.05649628105712929,Winter
NG088,Surfer Boat,Warri-Bonny,February,156.94,Diesel,2726.2,7105.63,Moderate,83.54,0.05756730980852469,Winter
NG088,Surfer Boat,Port Harcourt-Lagos,March,191.47,Diesel,2401.72,6719.46,Stormy,92.62,0.07972203254334394,Spring
NG088,Surfer Boat,Warri-Bonny,April,71.41,Diesel,816.84,2107.48,Moderate,73.67,0.08742226139758091,Spring
NG088,Surfer Boat,Warri-Bonny,May,187.54,Diesel,3392.47,9342.74,Moderate,81.52,0.05528125525059912,Spring
NG088,Surfer Boat,Lagos-Apapa,June,180.7,Diesel,3096.62,7963.93,Moderate,87.31,0.05835394720695468,Summer
NG088,Surfer Boat,Lagos-Apapa,July,123.87,Diesel,1285.91,3606.63,Moderate,74.41,0.09632866996912692,Summer
NG088,Surfer Boat,Port Harcourt-Lagos,August,81.7,Diesel,836.03,2299.81,Stormy,80.89,0.09772376589356842,Summer
NG088,Surfer Boat,Port Harcourt-Lagos,September,66.1,Diesel,1314.38,3802.27,Moderate,71.88,0.05028987050928954,Autumn
NG088,Surfer Boat,Lagos-Apapa,October,183.97,Diesel,2060.31,5251.52,Stormy,93.24,0.0892923880386932,Autumn
NG088,Surfer Boat,Escravos-Lagos,November,122.76,Diesel,2307.49,6124.93,Moderate,76.32,0.05320066392487075,Autumn
NG088,Surfer Boat,Escravos-Lagos,December,159.92,Diesel,2146.52,5426.64,Moderate,89.35,0.074501984607644,Winter
NG089,Fishing Trawler,Warri-Bonny,January,82.71,HFO,2160.27,5821.08,Stormy,92.42,0.038286880806565844,Winter
NG089,Fishing Trawler,Warri-Bonny,February,155.75,Diesel,3907.27,10136.14,Moderate,76.48,0.039861591341268966,Winter
NG089,Fishing Trawler,Lagos-Apapa,March,119.4,HFO,2418.1,6706.53,Moderate,94.91,0.04937761052065672,Spring
NG089,Fishing Trawler,Lagos-Apapa,April,133.02,Diesel,3290.16,8961.68,Calm,76.83,0.040429644758917506,Spring
